"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,906,0.0002684607,0.01166819
0,909,0.0002679634,0.01165831
0,912,0.000267464,0.01164842
0,915,0.0002669625,0.01163851
0,918,0.0002664588,0.01162859
0,921,0.000265953,0.01161865
0,924,0.0002654452,0.0116087
0,927,0.0002649354,0.01159873
0,930,0.0002644236,0.01158875
0,933,0.0002639098,0.01157875
0,936,0.000263394,0.01156874
0,939,0.0002628762,0.01155871
0,942,0.0002623566,0.01154867
0,945,0.0002618351,0.01153861
0,948,0.0002613117,0.01152854
0,951,0.0002607864,0.01151845
0,954,0.0002602593,0.01150835
0,957,0.0002597304,0.01149823
0,960,0.0002591997,0.01148809
0,963,0.0002586673,0.01147794
0,966,0.0002581331,0.01146777
0,969,0.0002575973,0.01145759
0,972,0.0002570597,0.01144739
0,975,0.0002565205,0.01143717
0,978,0.0002559796,0.01142694
0,981,0.000255437,0.0114167
0,984,0.0002548929,0.01140643
0,987,0.0002543472,0.01139615
0,990,0.0002538,0.01138585
0,993,0.0002532512,0.01137554
0,996,0.0002527008,0.01136521
0,999,0.000252149,0.01135487
0,1002,0.0002515957,0.0113445
0,1005,0.000251041,0.01133412
0,1008,0.0002504849,0.01132373
0,1011,0.0002499273,0.01131332
0,1014,0.0002493683,0.01130289
0,1017,0.000248808,0.01129244
0,1020,0.0002482463,0.01128198
0,1023,0.0002476833,0.0112715
0,1026,0.000247119,0.01126101
0,1029,0.0002465534,0.0112505
0,1032,0.0002459865,0.01123997
0,1035,0.0002454184,0.01122942
0,1038,0.0002448491,0.01121886
0,1041,0.0002442786,0.01120828
0,1044,0.0002437069,0.01119769
0,1047,0.000243134,0.01118707
0,1050,0.00024256,0.01117644
0,1053,0.0002419849,0.0111658
0,1056,0.0002414087,0.01115514
0,1059,0.0002408314,0.01114446
0,1062,0.0002402531,0.01113376
0,1065,0.0002396737,0.01112305
0,1068,0.0002390933,0.01111232
0,1071,0.0002385119,0.01110157
0,1074,0.0002379295,0.01109081
0,1077,0.0002373462,0.01108003
0,1080,0.0002367619,0.01106924
0,1083,0.0002361767,0.01105842
0,1086,0.0002355906,0.01104759
0,1089,0.0002350037,0.01103675
0,1092,0.0002344159,0.01102589
0,1095,0.0002338272,0.01101501
0,1098,0.0002332377,0.01100411
0,1101,0.0002326475,0.0109932
0,1104,0.0002320564,0.01098227
0,1107,0.0002314646,0.01097133
0,1110,0.0002308721,0.01096037
0,1113,0.0002302788,0.01094939
0,1116,0.0002296848,0.0109384
0,1119,0.0002290901,0.01092739
0,1122,0.0002284948,0.01091636
0,1125,0.0002278988,0.01090532
0,1128,0.0002273022,0.01089426
0,1131,0.000226705,0.01088319
0,1134,0.0002261072,0.0108721
0,1137,0.0002255088,0.01086099
0,1140,0.0002249098,0.01084987
0,1143,0.0002243104,0.01083873
0,1146,0.0002237104,0.01082758
0,1149,0.0002231099,0.01081641
0,1152,0.0002225089,0.01080522
0,1155,0.0002219075,0.01079402
0,1158,0.0002213056,0.01078281
0,1161,0.0002207033,0.01077158
0,1164,0.0002201006,0.01076033
0,1167,0.0002194975,0.01074907
0,1170,0.000218894,0.01073779
0,1173,0.0002182901,0.0107265
0,1176,0.0002176859,0.01071519
0,1179,0.0002170814,0.01070386
0,1182,0.0002164766,0.01069253
0,1185,0.0002158715,0.01068117
0,1188,0.0002152661,0.0106698
0,1191,0.0002146605,0.01065842
0,1194,0.0002140546,0.01064702
0,1197,0.0002134486,0.01063561
0,1200,0.0002128423,0.01062418
0,1203,0.0002122358,0.01061274
0,1206,0.0002116291,0.01060128
0,1209,0.0002110223,0.01058981
0,1212,0.0002104154,0.01057833
0,1215,0.0002098083,0.01056683
0,1218,0.0002092012,0.01055531
0,1221,0.0002085939,0.01054378
0,1224,0.0002079866,0.01053224
0,1227,0.0002073792,0.01052068
0,1230,0.0002067718,0.01050911
0,1233,0.0002061643,0.01049753
0,1236,0.0002055568,0.01048593
0,1239,0.0002049494,0.01047432
0,1242,0.0002043419,0.0104627
0,1245,0.0002037345,0.01045106
0,1248,0.0002031272,0.01043941
0,1251,0.0002025199,0.01042774
0,1254,0.0002019127,0.01041606
0,1257,0.0002013056,0.01040437
0,1260,0.0002006986,0.01039267
0,1263,0.0002000917,0.01038095
0,1266,0.000199485,0.01036922
0,1269,0.0001988784,0.01035748
0,1272,0.000198272,0.01034572
0,1275,0.0001976658,0.01033395
0,1278,0.0001970597,0.01032217
0,1281,0.0001964539,0.01031038
0,1284,0.0001958483,0.01029857
0,1287,0.000195243,0.01028675
0,1290,0.0001946379,0.01027492
0,1293,0.000194033,0.01026308
0,1296,0.0001934285,0.01025123
0,1299,0.0001928242,0.01023936
0,1302,0.0001922203,0.01022748
0,1305,0.0001916167,0.0102156
0,1308,0.0001910134,0.01020369
0,1311,0.0001904104,0.01019178
0,1314,0.0001898079,0.01017986
